,MSE,RMSE,R^2,MAE,MedAE,MaxErr
0,7.215967944056961,2.686255375807922,0.9191428910918861,1.653941738170248,1.0706217443079922,18.66093562637839
1,0.0843760502625002,0.2904755588040071,0.8772682483781659,0.1334585310931474,0.07361282244416911,2.9408336615888064
2,0.006207850725483234,0.07878991512549835,0.8474639601490559,0.03377213538004358,0.017654651881193445,0.7236914352353087
3,5.287367390263511,2.2994276223146297,0.7940868230496778,1.5240151196122766,1.0860087772392282,21.11084330668713
4,1875.9870295168707,43.312665924840864,0.7584470880797238,23.411144230744043,10.609465525336113,288.47989946334303
5,7.02084170247737,2.6496870952015015,0.7959907780075854,1.7123260585339304,1.1585481303646326,26.944383998783184
